Source,Target,Type,TravelType,TimeCost,PollutionCost,Weight
IDFM:463000,IDFM:22203,Directed,METRO,0,916667,2,748981,0,916667
IDFM:22203,IDFM:463000,Directed,METRO,0,916667,2,748981,0,916667
IDFM:463058,IDFM:22196,Directed,METRO,0,916667,1,694998,0,916667
IDFM:22196,IDFM:463058,Directed,METRO,0,916667,1,694998,0,916667
IDFM:463118,IDFM:463092,Directed,METRO,0,916667,2,819215,0,916667
IDFM:463092,IDFM:463118,Directed,METRO,0,916667,2,819215,0,916667
IDFM:21916,IDFM:21934,Directed,METRO,0,933333,2,385437,0,933333
IDFM:21934,IDFM:21916,Directed,METRO,0,933333,2,385437,0,933333
IDFM:21932,IDFM:463188,Directed,METRO,0,933333,2,445503,0,933333
IDFM:463188,IDFM:21932,Directed,METRO,0,933333,2,445503,0,933333
IDFM:22087,IDFM:463080,Directed,METRO,0,933333,2,100335,0,933333
IDFM:463080,IDFM:22087,Directed,METRO,0,933333,2,100335,0,933333
IDFM:22098,IDFM:22205,Directed,METRO,0,933333,2,204409,0,933333
IDFM:22205,IDFM:22098,Directed,METRO,0,933333,2,204409,0,933333
IDFM:22136,IDFM:462992,Directed,METRO,0,933333,1,909346,0,933333
IDFM:462992,IDFM:22136,Directed,METRO,0,933333,1,909346,0,933333
IDFM:22223,IDFM:463229,Directed,METRO,0,933333,1,950075,0,933333
IDFM:463229,IDFM:22223,Directed,METRO,0,933333,1,950075,0,933333
IDFM:22375,IDFM:463249,Directed,METRO,0,933333,2,081826,0,933333
IDFM:463249,IDFM:22375,Directed,METRO,0,933333,2,081826,0,933333
IDFM:24686,IDFM:463156,Directed,METRO,0,933333,2,837662,0,933333
IDFM:463156,IDFM:24686,Directed,METRO,0,933333,2,837662,0,933333
IDFM:460556,IDFM:22295,Directed,METRO,0,933333,2,108598,0,933333
IDFM:22295,IDFM:460556,Directed,METRO,0,933333,2,108598,0,933333
IDFM:462964,IDFM:463321,Directed,METRO,0,933333,2,865996,0,933333
IDFM:463321,IDFM:462964,Directed,METRO,0,933333,2,865996,0,933333
IDFM:463043,IDFM:22108,Directed,METRO,0,933333,2,047607,0,933333
IDFM:22108,IDFM:463043,Directed,METRO,0,933333,2,047607,0,933333
IDFM:463173,IDFM:22038,Directed,METRO,0,933333,2,435259,0,933333
IDFM:22038,IDFM:463173,Directed,METRO,0,933333,2,435259,0,933333
IDFM:463303,IDFM:463320,Directed,METRO,0,933333,2,572613,0,933333
IDFM:463320,IDFM:463303,Directed,METRO,0,933333,2,572613,0,933333
IDFM:21912,IDFM:21931,Directed,METRO,0,950000,1,982976,0,950000
IDFM:21931,IDFM:21912,Directed,METRO,0,950000,1,982976,0,950000
IDFM:21948,IDFM:21946,Directed,METRO,0,950000,2,253353,0,950000
IDFM:21946,IDFM:21948,Directed,METRO,0,950000,2,253353,0,950000
IDFM:21993,IDFM:21951,Directed,METRO,0,950000,2,198606,0,950000
IDFM:21951,IDFM:21993,Directed,METRO,0,950000,2,198606,0,950000
IDFM:22115,IDFM:22125,Directed,METRO,0,950000,1,713567,0,950000
IDFM:22125,IDFM:22115,Directed,METRO,0,950000,1,713567,0,950000
IDFM:22167,IDFM:22177,Directed,METRO,0,950000,2,071042,0,950000
IDFM:22177,IDFM:22167,Directed,METRO,0,950000,2,071042,0,950000
IDFM:22205,IDFM:22184,Directed,METRO,0,950000,3,170242,0,950000
IDFM:22184,IDFM:22205,Directed,METRO,0,950000,3,170242,0,950000
IDFM:22367,IDFM:463001,Directed,METRO,0,950000,1,916081,0,950000
IDFM:463001,IDFM:22367,Directed,METRO,0,950000,1,916081,0,950000
IDFM:24424,IDFM:23295,Directed,METRO,0,950000,1,592386,0,950000
IDFM:23295,IDFM:24424,Directed,METRO,0,950000,1,592386,0,950000
IDFM:462983,IDFM:463111,Directed,METRO,0,950000,2,220748,0,950000
IDFM:463111,IDFM:462983,Directed,METRO,0,950000,2,220748,0,950000
IDFM:463005,IDFM:22165,Directed,METRO,0,950000,2,466770,0,950000
IDFM:22165,IDFM:463005,Directed,METRO,0,950000,2,466770,0,950000
IDFM:463119,IDFM:463210,Directed,METRO,0,950000,2,498337,0,950000
IDFM:463210,IDFM:463119,Directed,METRO,0,950000,2,498337,0,950000
IDFM:463125,IDFM:22122,Directed,METRO,0,950000,2,953939,0,950000
IDFM:22122,IDFM:463125,Directed,METRO,0,950000,2,953939,0,950000
IDFM:463141,IDFM:463237,Directed,METRO,0,950000,2,318931,0,950000
IDFM:463237,IDFM:463141,Directed,METRO,0,950000,2,318931,0,950000
IDFM:463206,IDFM:22390,Directed,METRO,0,950000,1,727393,0,950000
IDFM:22390,IDFM:463206,Directed,METRO,0,950000,1,727393,0,950000
IDFM:21924,IDFM:21912,Directed,METRO,0,966667,1,988274,0,966667
IDFM:21912,IDFM:21924,Directed,METRO,0,966667,1,988274,0,966667
IDFM:22054,IDFM:462973,Directed,METRO,0,966667,2,223118,0,966667
IDFM:462973,IDFM:22054,Directed,METRO,0,966667,2,223118,0,966667
IDFM:22204,IDFM:22098,Directed,METRO,0,966667,2,059729,0,966667
IDFM:22098,IDFM:22204,Directed,METRO,0,966667,2,059729,0,966667
IDFM:22371,IDFM:22368,Directed,METRO,0,966667,2,828541,0,966667
IDFM:22368,IDFM:22371,Directed,METRO,0,966667,2,828541,0,966667
IDFM:22373,IDFM:22372,Directed,METRO,0,966667,1,901630,0,966667
IDFM:22372,IDFM:22373,Directed,METRO,0,966667,1,901630,0,966667
IDFM:28855,IDFM:28850,Directed,METRO,0,966667,1,528352,0,966667
IDFM:28850,IDFM:28855,Directed,METRO,0,966667,1,528352,0,966667
IDFM:462999,IDFM:463095,Directed,METRO,0,966667,3,231600,0,966667
