Id,Label,Line,Latitude,Longitude
IDFM:monomodalStopPlace:461504_IDFM:C01736,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,N,48,787485,2,044616
IDFM:monomodalStopPlace:43157_IDFM:C01739,Mantes-la-Jolie,J,48,989295,1,703837
IDFM:492420,Couilly - Saint-Germain - Quincy,T14,48,882804,2,854152
IDFM:22300,Les Coteaux,T2,48,857288,2,220557
IDFM:monomodalStopPlace:44201_IDFM:C01730,Noisy-le-Sec,P,48,896663,2,459198
IDFM:22303,Belvédère,T2,48,876101,2,225954
IDFM:monomodalStopPlace:58270,Champigny,A,48,806823,2,510538
IDFM:monomodalStopPlace:48489,Orangis Bois de l'Épine,D,48,636340,2,407691
IDFM:monomodalStopPlace:47158,Nangis,P,48,561720,3,012178
IDFM:492424,Crécy-la-Chapelle,T14,48,859564,2,905192
IDFM:463090,Bourse,3,48,868766,2,340665
IDFM:463091,Réaumur - Sébastopol,3,48,866332,2,352037
IDFM:463092,Porte d'Orléans,4,48,823405,2,325559
IDFM:463093,Barbès - Rochechouart,4,48,883414,2,349688
IDFM:463095,Jaurès,5,48,883069,2,371411
IDFM:monomodalStopPlace:58288,Les Yvris Noisy-le-Grand,E,48,823113,2,579980
IDFM:monomodalStopPlace:43170_IDFM:C01742,Nanterre Université,A,48,901130,2,213536
IDFM:monomodalStopPlace:43170_IDFM:C01740,Nanterre Université,L,48,901130,2,213536
IDFM:monomodalStopPlace:46035,Chemin d'Antony,C,48,747937,2,312650
IDFM:monomodalStopPlace:47124,Bourron-Marlotte - Grez,R,48,332451,2,691876
IDFM:42121,Pierre de Geyter,T8,48,932009,2,352755
IDFM:477286,Clichy-sous-Bois - Mairie,T4,48,907857,2,546371
IDFM:42122,Saint-Denis - Gare,T8,48,935273,2,347801
IDFM:monomodalStopPlace:47125,Montigny-sur-Loing,R,48,336499,2,738336
IDFM:42120,Saint-Denis - Porte de Paris,T8,48,929803,2,357259
IDFM:monomodalStopPlace:411405,Le Plessis-Belleville,K,49,096325,2,745037
IDFM:42119,Paul Éluard,T8,48,939679,2,345200
IDFM:monomodalStopPlace:487011,Nanterre-La-Folie,E,48,897581,2,226569
IDFM:42117,Delaunay - Belleville,T8,48,945590,2,347330
IDFM:monomodalStopPlace:43150_IDFM:C01737,Saint-Ouen-l'Aumône Liesse,H,49,034123,2,128124
IDFM:42133,César,T8,48,949574,2,342522
IDFM:42130,Pablo Neruda,T8,48,956651,2,343142
IDFM:monomodalStopPlace:47136,Vulaines-sur-Seine - Samoreau,R,48,430461,2,752898
IDFM:42131,Jean Vilar,T8,48,952750,2,343465
IDFM:monomodalStopPlace:47130,Moret - Veneux-les-Sablons,R,48,377898,2,800463
IDFM:monomodalStopPlace:46286,Créteil Pompadour,D,48,771254,2,435316
IDFM:470874,Épinay - Villetaneuse,T11,48,959001,2,328323
IDFM:monomodalStopPlace:44201_IDFM:C01729,Noisy-le-Sec,E,48,896663,2,459198
IDFM:monomodalStopPlace:58267,Les Boullereaux Champigny,E,48,824864,2,511991
IDFM:monomodalStopPlace:411418,La Borne Blanche (Gare),D,49,126195,2,506991
IDFM:42127,Villetaneuse - Université,T8,48,959288,2,342023
IDFM:42103,Les Mobiles,T8,48,949917,2,328932
IDFM:monomodalStopPlace:47589,L'Isle-Adam - Parmain,H,49,114549,2,209942
IDFM:42104,Rose Bertin,T8,48,953222,2,315337
IDFM:478395,La Fourche,13,48,886943,2,325848
IDFM:42101,Épinay - Orgemont,T8,48,955440,2,295371
IDFM:42102,Épinay-sur-Seine - Gare,T8,48,955788,2,301866
IDFM:479001,Four - Peary,T9,48,754529,2,411896
IDFM:monomodalStopPlace:47585,Mériel,H,49,077753,2,205438
IDFM:479003,Constant Coquelin,T9,48,783098,2,393772
IDFM:monomodalStopPlace:47588,Valmondois,H,49,090937,2,201915
IDFM:479005,Cimetière Parisien d'Ivry,T9,48,812677,2,370632
IDFM:monomodalStopPlace:47582,Méry-sur-Oise,H,49,058277,2,191418
