stop_id,route_id,stop_name,route_long_name,wheelchair_boarding
IDFM:460561,IDFM:C01391,Baron le Roy,T3a,1
IDFM:24121,IDFM:C01391,Brancion,T3a,1
IDFM:24115,IDFM:C01391,Cité Universitaire,T3a,1
IDFM:24116,IDFM:C01391,Desnouettes,T3a,1
IDFM:24130,IDFM:C01391,Didot,T3a,1
IDFM:24131,IDFM:C01391,Georges Brassens,T3a,1
IDFM:24109,IDFM:C01391,Jean Moulin,T3a,1
IDFM:24141,IDFM:C01391,Maryse Bastié,T3a,1
IDFM:24125,IDFM:C01391,Montempoivre,T3a,1
IDFM:24122,IDFM:C01391,Montsouris,T3a,1
IDFM:480964,IDFM:C01391,Pont du Garigliano,T3a,1
IDFM:24135,IDFM:C01391,Porte Dorée,T3a,1
IDFM:24117,IDFM:C01391,Porte d'Italie,T3a,1
IDFM:24110,IDFM:C01391,Porte d'Ivry,T3a,1
IDFM:24118,IDFM:C01391,Porte d'Orléans,T3a,1
IDFM:24138,IDFM:C01391,Porte de Charenton,T3a,1
IDFM:24126,IDFM:C01391,Porte de Choisy,T3a,1
IDFM:24128,IDFM:C01391,Porte de Vanves,T3a,1
IDFM:24111,IDFM:C01391,Porte de Versailles - Parc des Expositions,T3a,1
IDFM:460560,IDFM:C01391,Porte de Vincennes,T3a,1
IDFM:24136,IDFM:C01391,Poterne des Peupliers,T3a,1
IDFM:24112,IDFM:C01391,Stade Charléty - Porte de Gentilly,T3a,1
IDFM:24421,IDFM:C01679,Adrienne Bolland,T3b,1
IDFM:462437,IDFM:C01679,Angélique Compoint - Porte de Montmartre,T3b,1
IDFM:490881,IDFM:C01679,Anna de Noailles,T3b,1
IDFM:490886,IDFM:C01679,Anny Flore,T3b,1
IDFM:24404,IDFM:C01679,Butte du Chapeau Rouge,T3b,1
IDFM:24402,IDFM:C01679,Canal Saint-Denis,T3b,1
IDFM:24412,IDFM:C01679,Colette Besson,T3b,1
IDFM:460562,IDFM:C01679,Delphine Seyrig,T3b,1
IDFM:462415,IDFM:C01679,Diane Arbus - Porte des Poissonniers,T3b,1
IDFM:24398,IDFM:C01679,Ella Fitzgerald,T3b,1
IDFM:462439,IDFM:C01679,Epinettes - Pouchet,T3b,1
IDFM:462438,IDFM:C01679,Honoré De Balzac,T3b,1
IDFM:24410,IDFM:C01679,Hôpital Robert Debré,T3b,1
IDFM:462440,IDFM:C01679,Marguerite Long,T3b,1
IDFM:24405,IDFM:C01679,Marie de Miribel,T3b,1
IDFM:490876,IDFM:C01679,Porte Dauphine (Avenue Foch),T3b,1
IDFM:490892,IDFM:C01679,Porte Maillot - Palais des Congrès,T3b,1
IDFM:24413,IDFM:C01679,Porte d'Aubervilliers,T3b,1
IDFM:24414,IDFM:C01679,Porte de Bagnolet,T3b,1
IDFM:490890,IDFM:C01679,Porte de Champerret,T3b,1
IDFM:462441,IDFM:C01679,Porte de Clichy - Tribunal de Paris,T3b,1
IDFM:462414,IDFM:C01679,Porte de Clignancourt,T3b,1
IDFM:24406,IDFM:C01679,Porte de Montreuil,T3b,1
IDFM:24423,IDFM:C01679,Porte de Pantin - Parc de la Villette,T3b,1
IDFM:462436,IDFM:C01679,Porte de Saint-Ouen,T3b,1
IDFM:26534,IDFM:C01679,Porte de Vincennes,T3b,1
IDFM:412987,IDFM:C01679,Porte de la Chapelle,T3b,1
IDFM:24399,IDFM:C01679,Porte de la Villette (Cité des Sciences et de l'industrie),T3b,1
IDFM:24415,IDFM:C01679,Porte des Lilas,T3b,1
IDFM:24530,IDFM:C01679,Rosa Parks,T3b,1
IDFM:490896,IDFM:C01679,Square Sainte-Odile,T3b,1
IDFM:24400,IDFM:C01679,Séverine,T3b,1
IDFM:490889,IDFM:C01679,Thérèse Pierre,T3b,1
IDFM:28859,IDFM:C01684,Alcide d'Orbigny,T5,1
IDFM:28866,IDFM:C01684,Baudelaire,T5,1
IDFM:28850,IDFM:C01684,Butte Pinson (Parc Régional),T5,1
IDFM:479383,IDFM:C01684,Garges - Sarcelles,T5,1
IDFM:28865,IDFM:C01684,Guynemer,T5,1
IDFM:28855,IDFM:C01684,Jacques Prévert,T5,1
IDFM:28858,IDFM:C01684,Joncherolles,T5,1
IDFM:28876,IDFM:C01684,Les Cholettes,T5,1
IDFM:28868,IDFM:C01684,Les Flanades,T5,1
IDFM:28869,IDFM:C01684,Lochères,T5,1
IDFM:28852,IDFM:C01684,Mairie de Pierrefitte,T5,1
IDFM:490553,IDFM:C01684,Marché de Saint-Denis,T5,1
IDFM:28873,IDFM:C01684,Paul Valéry,T5,1
IDFM:28851,IDFM:C01684,Petit Pierrefitte,T5,1
IDFM:28863,IDFM:C01684,Roger Semât,T5,1
IDFM:28848,IDFM:C01684,Suzanne Valadon,T5,1
IDFM:monomodalStopPlace:46387,IDFM:C01727,Ablon,C,0
IDFM:monomodalStopPlace:43068,IDFM:C01727,Arpajon,C,1
IDFM:monomodalStopPlace:46395,IDFM:C01727,Athis-Mons,C,0
IDFM:monomodalStopPlace:45437,IDFM:C01727,Avenue Foch,C,1
IDFM:monomodalStopPlace:45447,IDFM:C01727,Avenue Henri Martin,C,1
IDFM:monomodalStopPlace:45419,IDFM:C01727,Avenue du Président Kennedy Maison de Radio France,C,1
IDFM:monomodalStopPlace:45301,IDFM:C01727,Bibliothèque François Mitterrand,C,1
IDFM:monomodalStopPlace:45453,IDFM:C01727,Boulainvilliers,C,1
IDFM:monomodalStopPlace:47905,IDFM:C01727,Bouray,C,0
IDFM:monomodalStopPlace:47925,IDFM:C01727,Breuillet - Bruyères-le-Châtel,C,0
IDFM:monomodalStopPlace:43099,IDFM:C01727,Breuillet Village,C,0
IDFM:monomodalStopPlace:43098,IDFM:C01727,Brétigny,C,1
IDFM:monomodalStopPlace:43105,IDFM:C01727,Cernay,C,0
IDFM:monomodalStopPlace:58757,IDFM:C01727,Champ de Mars Tour Eiffel,C,1
IDFM:monomodalStopPlace:47883,IDFM:C01727,Chaville - Vélizy,C,1
IDFM:monomodalStopPlace:46035,IDFM:C01727,Chemin d'Antony,C,0
IDFM:monomodalStopPlace:43110,IDFM:C01727,Choisy-le-Roi,C,1
IDFM:monomodalStopPlace:43121,IDFM:C01727,Dourdan,C,1
IDFM:monomodalStopPlace:47095,IDFM:C01727,Dourdan la Forêt,C,1
IDFM:monomodalStopPlace:47898,IDFM:C01727,Ermont - Eaubonne,C,1
IDFM:monomodalStopPlace:43126,IDFM:C01727,Franconville - Le Plessis-Bouchard,C,1
IDFM:monomodalStopPlace:43072,IDFM:C01727,Gare d'Austerlitz,C,1
IDFM:monomodalStopPlace:47927,IDFM:C01727,Gare de Chamarande,C,0
IDFM:monomodalStopPlace:43130,IDFM:C01727,Gennevilliers,C,1
IDFM:monomodalStopPlace:470540,IDFM:C01727,Invalides,C,1
IDFM:monomodalStopPlace:43084,IDFM:C01727,Issy,C,0
IDFM:monomodalStopPlace:462357,IDFM:C01727,Issy - Val de Seine,C,1
IDFM:monomodalStopPlace:46366,IDFM:C01727,Ivry-sur-Seine,C,1
IDFM:monomodalStopPlace:45346,IDFM:C01727,Javel,C,1
IDFM:monomodalStopPlace:45739,IDFM:C01727,Juvisy,C,1
IDFM:monomodalStopPlace:47939,IDFM:C01727,La Norville - Saint-Germain-lès-Arpajon,C,0
IDFM:monomodalStopPlace:43149,IDFM:C01727,Lardy,C,0
IDFM:monomodalStopPlace:43227,IDFM:C01727,Les Ardoines,C,0
IDFM:monomodalStopPlace:43230,IDFM:C01727,Les Grésillons,C,0
IDFM:monomodalStopPlace:46298,IDFM:C01727,Les Saules,C,1
IDFM:monomodalStopPlace:43159,IDFM:C01727,Marolles-en-Hurepoix,C,0
IDFM:monomodalStopPlace:58774,IDFM:C01727,Massy - Palaiseau,C,1
IDFM:monomodalStopPlace:47940,IDFM:C01727,Massy - Verrières,C,1
IDFM:monomodalStopPlace:43163,IDFM:C01727,Meudon Val Fleury,C,1
IDFM:monomodalStopPlace:43166,IDFM:C01727,Montigny - Beauchamp,C,1
IDFM:monomodalStopPlace:45705,IDFM:C01727,Musée d'Orsay,C,0
IDFM:monomodalStopPlace:415093,IDFM:C01727,Neuilly - Porte Maillot,C,1
IDFM:monomodalStopPlace:46299,IDFM:C01727,Orly Ville,C,0
IDFM:monomodalStopPlace:43180,IDFM:C01727,Pierrelaye,C,0
IDFM:monomodalStopPlace:47907,IDFM:C01727,Pont de Rungis Aéroport d'Orly,C,0
IDFM:monomodalStopPlace:415091,IDFM:C01727,Pont de l'Alma,C,1
IDFM:monomodalStopPlace:58798,IDFM:C01727,Pont du Garigliano - Hôpital Européen G. Pompidou,C,1
IDFM:monomodalStopPlace:44411,IDFM:C01727,Pontoise,C,1
IDFM:monomodalStopPlace:43183,IDFM:C01727,Porchefontaine,C,0
IDFM:monomodalStopPlace:44514,IDFM:C01727,Porte de Clichy,C,1
IDFM:monomodalStopPlace:44314,IDFM:C01727,Péreire Levallois,C,1
IDFM:monomodalStopPlace:44787,IDFM:C01727,Rungis la Fraternelle,C,0
IDFM:monomodalStopPlace:47952,IDFM:C01727,Saint-Chéron,C,0
IDFM:monomodalStopPlace:46990,IDFM:C01727,Saint-Cyr,C,0
IDFM:monomodalStopPlace:43201,IDFM:C01727,Saint-Gratien,C,1
IDFM:monomodalStopPlace:47115,IDFM:C01727,Saint-Martin d'Étampes,C,0
IDFM:monomodalStopPlace:44877,IDFM:C01727,Saint-Michel Notre-Dame,C,0
IDFM:monomodalStopPlace:43202,IDFM:C01727,Saint-Michel-sur-Orge,C,0
IDFM:monomodalStopPlace:43203,IDFM:C01727,Saint-Ouen,C,1
IDFM:monomodalStopPlace:47599,IDFM:C01727,Saint-Ouen-l'Aumône,C,0
IDFM:monomodalStopPlace:43150,IDFM:C01727,Saint-Ouen-l'Aumône Liesse,C,1
IDFM:monomodalStopPlace:461504,IDFM:C01727,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,C,1
IDFM:monomodalStopPlace:43188,IDFM:C01727,Sainte-Geneviève-des-Bois,C,1
IDFM:monomodalStopPlace:43192,IDFM:C01727,Savigny-sur-Orge,C,1
IDFM:monomodalStopPlace:47950,IDFM:C01727,Sermaise,C,0
IDFM:monomodalStopPlace:43219,IDFM:C01727,Versailles Chantiers,C,1
IDFM:monomodalStopPlace:43220,IDFM:C01727,Versailles Château Rive Gauche,C,1
IDFM:monomodalStopPlace:46307,IDFM:C01727,Villeneuve-le-Roi,C,0
IDFM:monomodalStopPlace:462388,IDFM:C01727,Viroflay Rive Gauche,C,1
IDFM:monomodalStopPlace:46375,IDFM:C01727,Vitry-sur-Seine,C,0
IDFM:monomodalStopPlace:415484,IDFM:C01727,Égly,C,0
IDFM:monomodalStopPlace:43076,IDFM:C01727,Épinay-sur-Orge,C,1
IDFM:monomodalStopPlace:43077,IDFM:C01727,Épinay-sur-Seine,C,1
IDFM:monomodalStopPlace:43080,IDFM:C01727,Étampes,C,1
IDFM:monomodalStopPlace:43081,IDFM:C01727,Étréchy,C,0
IDFM:monomodalStopPlace:43087,IDFM:C01728,Ballancourt,D,0
IDFM:monomodalStopPlace:43092,IDFM:C01728,Boigneville,D,0
IDFM:monomodalStopPlace:45763,IDFM:C01728,Boissise-le-Roi,D,0
IDFM:monomodalStopPlace:47924,IDFM:C01728,Boussy-Saint-Antoine,D,1
IDFM:monomodalStopPlace:47895,IDFM:C01728,Boutigny,D,0
IDFM:monomodalStopPlace:58873,IDFM:C01728,Brunoy,D,1
IDFM:monomodalStopPlace:43102,IDFM:C01728,Buno - Gironville,D,0
IDFM:monomodalStopPlace:42516,IDFM:C01728,Cesson,D,1
IDFM:monomodalStopPlace:411428,IDFM:C01728,Chantilly - Gouvieux,D,0
IDFM:monomodalStopPlace:45102,IDFM:C01728,Châtelet - Les Halles,D,0
IDFM:monomodalStopPlace:45771,IDFM:C01728,Combs-la-Ville - Quincy,D,1
IDFM:monomodalStopPlace:43115,IDFM:C01728,Corbeil-Essonnes,D,1
IDFM:monomodalStopPlace:411440,IDFM:C01728,Creil,D,0
IDFM:monomodalStopPlace:46286,IDFM:C01728,Créteil Pompadour,D,1
IDFM:monomodalStopPlace:45759,IDFM:C01728,Essonnes Robinson,D,0
IDFM:monomodalStopPlace:470195,IDFM:C01728,Gare de Lyon,D,1
IDFM:monomodalStopPlace:462394,IDFM:C01728,Gare du Nord,D,1
IDFM:monomodalStopPlace:43251,IDFM:C01728,Garges - Sarcelles,D,1
IDFM:monomodalStopPlace:47876,IDFM:C01728,Goussainville,D,0
IDFM:monomodalStopPlace:45860,IDFM:C01728,Grand Bourg,D,0
IDFM:monomodalStopPlace:43132,IDFM:C01728,Grigny Centre,D,1
IDFM:monomodalStopPlace:45739,IDFM:C01728,Juvisy,D,1
IDFM:monomodalStopPlace:411418,IDFM:C01728,La Borne Blanche (Gare),D,0
IDFM:monomodalStopPlace:43142,IDFM:C01728,La Ferté-Alais,D,0
IDFM:monomodalStopPlace:45850,IDFM:C01728,Le Bras de Fer,D,0
IDFM:monomodalStopPlace:45824,IDFM:C01728,Le Coudray-Montceaux,D,0
IDFM:monomodalStopPlace:45784,IDFM:C01728,Le Mée,D,1
IDFM:monomodalStopPlace:45820,IDFM:C01728,Le Plessis Chenet,D,0
IDFM:monomodalStopPlace:464040,IDFM:C01728,Le Vert de Maisons,D,1
IDFM:monomodalStopPlace:47968,IDFM:C01728,Les Noues,D,0
IDFM:monomodalStopPlace:47669,IDFM:C01728,Lieusaint - Moissy,D,1
IDFM:monomodalStopPlace:44628,IDFM:C01728,Louvres,D,1
IDFM:monomodalStopPlace:43154,IDFM:C01728,Maisons-Alfort - Alfortville,D,1
IDFM:monomodalStopPlace:43156,IDFM:C01728,Maisse,D,0
IDFM:monomodalStopPlace:411485,IDFM:C01728,Malesherbes,D,0
IDFM:monomodalStopPlace:47909,IDFM:C01728,Melun,D,0
IDFM:monomodalStopPlace:47899,IDFM:C01728,Mennecy,D,0
IDFM:monomodalStopPlace:47684,IDFM:C01728,Montgeron - Crosne,D,1
IDFM:monomodalStopPlace:45761,IDFM:C01728,Moulin Galant,D,0
IDFM:monomodalStopPlace:48489,IDFM:C01728,Orangis Bois de l'Épine,D,0
IDFM:monomodalStopPlace:411421,IDFM:C01728,Orry-la-Ville - Coye,D,0
IDFM:monomodalStopPlace:43179,IDFM:C01728,Pierrefitte - Stains,D,1
IDFM:monomodalStopPlace:45812,IDFM:C01728,Ponthierry - Pringy,D,0
IDFM:monomodalStopPlace:47948,IDFM:C01728,Ris-Orangis,D,0
IDFM:monomodalStopPlace:412743,IDFM:C01728,Saint-Denis,D,1
IDFM:monomodalStopPlace:45814,IDFM:C01728,Saint-Fargeau,D,0
IDFM:monomodalStopPlace:47665,IDFM:C01728,Savigny-le-Temple - Nandy,D,1
IDFM:monomodalStopPlace:43204,IDFM:C01728,Stade de France Saint-Denis,D,1
IDFM:monomodalStopPlace:47958,IDFM:C01728,Survilliers - Fosses,D,1
IDFM:monomodalStopPlace:45735,IDFM:C01728,Vigneux-sur-Seine,D,1
IDFM:monomodalStopPlace:47904,IDFM:C01728,Villabé,D,0
IDFM:monomodalStopPlace:46304,IDFM:C01728,Villeneuve Triage,D,0
IDFM:monomodalStopPlace:45067,IDFM:C01728,Villeneuve-Saint-Georges,D,0
IDFM:monomodalStopPlace:43222,IDFM:C01728,Villiers-le-Bel - Gonesse - Arnouville,D,0
IDFM:monomodalStopPlace:43225,IDFM:C01728,Viry-Châtillon,D,0
IDFM:monomodalStopPlace:47967,IDFM:C01728,Vosves,D,0
IDFM:monomodalStopPlace:43226,IDFM:C01728,Yerres,D,1
IDFM:monomodalStopPlace:47906,IDFM:C01728,Évry - Courcouronnes,D,1
IDFM:monomodalStopPlace:45745,IDFM:C01728,Évry - Val de Seine,D,0
IDFM:monomodalStopPlace:43096,IDFM:C01729,Bondy,E,1
IDFM:monomodalStopPlace:58879,IDFM:C01729,Chelles - Gournay,E,1
IDFM:monomodalStopPlace:43044,IDFM:C01729,Gagny,E,1
IDFM:monomodalStopPlace:470519,IDFM:C01729,Gare de l'Est,E,1
IDFM:monomodalStopPlace:43131,IDFM:C01729,Gretz-Armainvilliers,E,0
IDFM:monomodalStopPlace:58718,IDFM:C01729,Haussmann Saint-Lazare,E,1
IDFM:monomodalStopPlace:470549,IDFM:C01729,La Défense,E,1
IDFM:monomodalStopPlace:43127,IDFM:C01729,Le Chénay Gagny,E,1
IDFM:monomodalStopPlace:47901,IDFM:C01729,Le Raincy - Villemomble - Montfermeil,E,0
IDFM:monomodalStopPlace:58267,IDFM:C01729,Les Boullereaux Champigny,E,1
IDFM:monomodalStopPlace:58288,IDFM:C01729,Les Yvris Noisy-le-Grand,E,0
IDFM:monomodalStopPlace:58572,IDFM:C01729,Magenta,E,1
IDFM:monomodalStopPlace:487011,IDFM:C01729,Nanterre-La-Folie,E,1
IDFM:monomodalStopPlace:415093,IDFM:C01729,Neuilly - Porte Maillot,E,1
IDFM:monomodalStopPlace:46552,IDFM:C01729,Nogent - Le Perreux,E,1
IDFM:monomodalStopPlace:44201,IDFM:C01729,Noisy-le-Sec,E,1
IDFM:monomodalStopPlace:462901,IDFM:C01729,Ozoir-la-Ferrière,E,1
IDFM:monomodalStopPlace:43176,IDFM:C01729,Pantin,E,1
IDFM:monomodalStopPlace:46568,IDFM:C01729,Roissy-en-Brie,E,1
IDFM:monomodalStopPlace:58498,IDFM:C01729,Rosa Parks,E,1
IDFM:monomodalStopPlace:42356,IDFM:C01729,Rosny Bois Perrier,E,0
IDFM:monomodalStopPlace:47877,IDFM:C01729,Rosny-sous-Bois,E,1
IDFM:monomodalStopPlace:43208,IDFM:C01729,Tournan,E,1
IDFM:monomodalStopPlace:43211,IDFM:C01729,Vaires - Torcy,E,1
IDFM:monomodalStopPlace:47900,IDFM:C01729,Val de Fontenay,E,0
IDFM:monomodalStopPlace:43223,IDFM:C01729,Villiers-sur-Marne - Le Plessis-Trévise,E,1
IDFM:monomodalStopPlace:43074,IDFM:C01729,Émerainville - Pontault-Combault,E,1
IDFM:monomodalStopPlace:43096,IDFM:C01730,Bondy,P,1
IDFM:monomodalStopPlace:47174,IDFM:C01730,Champbenoist Poigny,P,0
IDFM:monomodalStopPlace:47928,IDFM:C01730,Changis - Saint-Jean,P,0
IDFM:monomodalStopPlace:58879,IDFM:C01730,Chelles - Gournay,P,1
IDFM:monomodalStopPlace:411378,IDFM:C01730,Château-Thierry,P,0
IDFM:monomodalStopPlace:411381,IDFM:C01730,Chézy-sur-Marne,P,0
IDFM:monomodalStopPlace:43117,IDFM:C01730,Coulommiers,P,1
IDFM:monomodalStopPlace:47491,IDFM:C01730,Crouy-sur-Ourcq,P,0
IDFM:monomodalStopPlace:47322,IDFM:C01730,Esbly,P,1
IDFM:monomodalStopPlace:47199,IDFM:C01730,Faremoutiers - Pommeuse,P,0
IDFM:monomodalStopPlace:43044,IDFM:C01730,Gagny,P,1
IDFM:monomodalStopPlace:470519,IDFM:C01730,Gare de l'Est,P,1
IDFM:monomodalStopPlace:47205,IDFM:C01730,Guérard - La Celle-sur-Morin,P,0
IDFM:monomodalStopPlace:47484,IDFM:C01730,Isles - Armentières - Congis,P,0
IDFM:monomodalStopPlace:411372,IDFM:C01730,La Ferté-Milon,P,0
IDFM:monomodalStopPlace:43246,IDFM:C01730,La Ferté-sous-Jouarre,P,1
IDFM:monomodalStopPlace:427872,IDFM:C01730,Lagny - Thorigny,P,1
IDFM:monomodalStopPlace:43127,IDFM:C01730,Le Chénay Gagny,P,1
IDFM:monomodalStopPlace:47901,IDFM:C01730,Le Raincy - Villemomble - Montfermeil,P,0
IDFM:monomodalStopPlace:47486,IDFM:C01730,Lizy-sur-Ourcq,P,0
IDFM:monomodalStopPlace:47914,IDFM:C01730,Longueville,P,0
IDFM:monomodalStopPlace:411375,IDFM:C01730,Mareuil-sur-Ourcq,P,0
IDFM:monomodalStopPlace:43247,IDFM:C01730,Marles-en-Brie,P,0
IDFM:monomodalStopPlace:43161,IDFM:C01730,Meaux,P,1
IDFM:monomodalStopPlace:47184,IDFM:C01730,Mormant,P,0
IDFM:monomodalStopPlace:47942,IDFM:C01730,Mortcerf,P,0
IDFM:monomodalStopPlace:47943,IDFM:C01730,Mouroux,P,0
IDFM:monomodalStopPlace:47158,IDFM:C01730,Nangis,P,1
IDFM:monomodalStopPlace:47482,IDFM:C01730,Nanteuil - Saâcy,P,0
IDFM:monomodalStopPlace:411384,IDFM:C01730,Nogent-L'Artaud - Charly,P,0
IDFM:monomodalStopPlace:44201,IDFM:C01730,Noisy-le-Sec,P,1
IDFM:monomodalStopPlace:43176,IDFM:C01730,Pantin,P,1
IDFM:monomodalStopPlace:47181,IDFM:C01730,Provins,P,0
IDFM:monomodalStopPlace:58498,IDFM:C01730,Rosa Parks,P,1
IDFM:monomodalStopPlace:47171,IDFM:C01730,Sainte-Colombe Septveilles,P,0
IDFM:monomodalStopPlace:43208,IDFM:C01730,Tournan,P,1
IDFM:monomodalStopPlace:47962,IDFM:C01730,Trilport,P,0
IDFM:monomodalStopPlace:43211,IDFM:C01730,Vaires - Torcy,P,1
IDFM:monomodalStopPlace:47187,IDFM:C01730,Verneuil-l'Étang,P,0
IDFM:monomodalStopPlace:47119,IDFM:C01731,Bagneaux-sur-Loing,R,0
IDFM:monomodalStopPlace:47654,IDFM:C01731,Bois-le-Roi,R,0
IDFM:monomodalStopPlace:47124,IDFM:C01731,Bourron-Marlotte - Grez,R,0
IDFM:monomodalStopPlace:43106,IDFM:C01731,Champagne-sur-Seine,R,0
IDFM:monomodalStopPlace:43107,IDFM:C01731,Chartrettes,R,0
IDFM:monomodalStopPlace:58955,IDFM:C01731,Dordives,R,0
IDFM:monomodalStopPlace:411488,IDFM:C01731,Ferrières - Fontenay,R,0
IDFM:monomodalStopPlace:43123,IDFM:C01731,Fontaine-le-Port,R,0
IDFM:monomodalStopPlace:47911,IDFM:C01731,Fontainebleau - Avon,R,1
IDFM:monomodalStopPlace:470195,IDFM:C01731,Gare de Lyon,R,1
IDFM:monomodalStopPlace:47145,IDFM:C01731,Héricy,R,0
IDFM:monomodalStopPlace:43144,IDFM:C01731,La Grande-Paroisse,R,0
IDFM:monomodalStopPlace:45804,IDFM:C01731,Livry-sur-Seine,R,0
IDFM:monomodalStopPlace:47909,IDFM:C01731,Melun,R,0
IDFM:monomodalStopPlace:411482,IDFM:C01731,Montargis,R,0
IDFM:monomodalStopPlace:47910,IDFM:C01731,Montereau,R,1
IDFM:monomodalStopPlace:47125,IDFM:C01731,Montigny-sur-Loing,R,0
IDFM:monomodalStopPlace:47130,IDFM:C01731,Moret - Veneux-les-Sablons,R,0
IDFM:monomodalStopPlace:43245,IDFM:C01731,Nemours-Saint-Pierre,R,1
IDFM:monomodalStopPlace:47953,IDFM:C01731,Saint-Mammès,R,0
IDFM:monomodalStopPlace:47118,IDFM:C01731,Souppes - Château-Landon,R,0
IDFM:monomodalStopPlace:47961,IDFM:C01731,Thomery,R,0
IDFM:monomodalStopPlace:43218,IDFM:C01731,Vernou-sur-Seine,R,0
IDFM:monomodalStopPlace:47136,IDFM:C01731,Vulaines-sur-Seine - Samoreau,R,0
IDFM:monomodalStopPlace:46857,IDFM:C01736,Beynes,N,0
IDFM:monomodalStopPlace:43108,IDFM:C01736,Chaville Rive Gauche,N,1
IDFM:monomodalStopPlace:43111,IDFM:C01736,Clamart,N,0
IDFM:monomodalStopPlace:47932,IDFM:C01736,Coignières,N,0
IDFM:monomodalStopPlace:411492,IDFM:C01736,Dreux,N,0
IDFM:monomodalStopPlace:47884,IDFM:C01736,Fontenay-le-Fleury,N,0
IDFM:monomodalStopPlace:47903,IDFM:C01736,Garancières - La Queue,N,0
IDFM:monomodalStopPlace:43238,IDFM:C01736,Gare Montparnasse,N,1
IDFM:monomodalStopPlace:43088,IDFM:C01736,Gare de Bellevue,N,0
IDFM:monomodalStopPlace:46847,IDFM:C01736,Gare de Villiers Neauphle Pontchartrain,N,0
IDFM:monomodalStopPlace:47935,IDFM:C01736,Houdan,N,1
IDFM:monomodalStopPlace:43147,IDFM:C01736,La Verrière,N,1
IDFM:monomodalStopPlace:43235,IDFM:C01736,Le Perray,N,0
IDFM:monomodalStopPlace:43229,IDFM:C01736,Les Essarts-le-Roi,N,0
IDFM:monomodalStopPlace:43157,IDFM:C01736,Mantes-la-Jolie,N,1
IDFM:monomodalStopPlace:411495,IDFM:C01736,Marchezais - Broué,N,0
IDFM:monomodalStopPlace:46884,IDFM:C01736,Mareil-sur-Mauldre,N,0
IDFM:monomodalStopPlace:46886,IDFM:C01736,Maule,N,0
IDFM:monomodalStopPlace:43162,IDFM:C01736,Meudon,N,0
IDFM:monomodalStopPlace:46850,IDFM:C01736,Montfort-l'Amaury - Méré,N,1
IDFM:monomodalStopPlace:47944,IDFM:C01736,Nézel - Aulnay,N,0
IDFM:monomodalStopPlace:47921,IDFM:C01736,Orgerus - Béhoust,N,0
IDFM:monomodalStopPlace:47885,IDFM:C01736,Plaisir - Grignon,N,1
IDFM:monomodalStopPlace:43181,IDFM:C01736,Plaisir - Les Clayes,N,0
IDFM:monomodalStopPlace:427870,IDFM:C01736,Rambouillet,N,1
IDFM:monomodalStopPlace:46990,IDFM:C01736,Saint-Cyr,N,0
IDFM:monomodalStopPlace:461504,IDFM:C01736,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,N,1
IDFM:monomodalStopPlace:43195,IDFM:C01736,Sèvres Rive Gauche,N,1
IDFM:monomodalStopPlace:47959,IDFM:C01736,Tacoignières - Richebourg,N,0
IDFM:monomodalStopPlace:43209,IDFM:C01736,Trappes,N,1
IDFM:monomodalStopPlace:43214,IDFM:C01736,Vanves - Malakoff,N,0
IDFM:monomodalStopPlace:43219,IDFM:C01736,Versailles Chantiers,N,1
IDFM:monomodalStopPlace:43221,IDFM:C01736,Villepreux - Les Clayes,N,1
IDFM:monomodalStopPlace:462388,IDFM:C01736,Viroflay Rive Gauche,N,1
IDFM:monomodalStopPlace:47882,IDFM:C01736,Épône - Mézières,N,0
IDFM:monomodalStopPlace:47918,IDFM:C01737,Auvers-sur-Oise,H,0
IDFM:monomodalStopPlace:47524,IDFM:C01737,Belloy - Saint-Martin,H,0
IDFM:monomodalStopPlace:43090,IDFM:C01737,Bessancourt,H,0
IDFM:monomodalStopPlace:411332,IDFM:C01737,Boran-sur-Oise,H,0
IDFM:monomodalStopPlace:47517,IDFM:C01737,Bouffémont - Moisselles,H,1
IDFM:monomodalStopPlace:47533,IDFM:C01737,Bruyères-sur-Oise,H,0
IDFM:monomodalStopPlace:43105,IDFM:C01737,Cernay,H,0
IDFM:monomodalStopPlace:46477,IDFM:C01737,Champ de Courses d'Enghien,H,0
IDFM:monomodalStopPlace:47590,IDFM:C01737,Champagne-sur-Oise,H,0
IDFM:monomodalStopPlace:47591,IDFM:C01737,Chaponval,H,0
IDFM:monomodalStopPlace:411440,IDFM:C01737,Creil,H,0
IDFM:monomodalStopPlace:473159,IDFM:C01737,Deuil - Montmagny,H,0
IDFM:monomodalStopPlace:43120,IDFM:C01737,Domont,H,1
IDFM:monomodalStopPlace:43075,IDFM:C01737,Enghien-les-Bains,H,1
IDFM:monomodalStopPlace:47898,IDFM:C01737,Ermont - Eaubonne,H,1
IDFM:monomodalStopPlace:47920,IDFM:C01737,Ermont Halte,H,1
IDFM:monomodalStopPlace:43126,IDFM:C01737,Franconville - Le Plessis-Bouchard,H,1
IDFM:monomodalStopPlace:47580,IDFM:C01737,Frépillon,H,0
IDFM:monomodalStopPlace:462394,IDFM:C01737,Gare du Nord,H,1
IDFM:monomodalStopPlace:46482,IDFM:C01737,Gros Noyer Saint-Prix,H,0
IDFM:monomodalStopPlace:43133,IDFM:C01737,Groslay,H,1
